FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,participation,ODS_Provider,Location,No 5th Grade,No 6th Grade,Number_Attending,Days,Days+Nights,Cost Per Student,Total Request,Fall 5th Grad,Fall 6th Grade,Percent 5th,Percent 6th
875,-122.7909892,42.2412446,Talent Elementary School,Southern OR,Phoenix-Talent SD 4,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,1,Yes,Siskiyou Field Institute,"Deer Creek, OR",61,0,61,3,2-Mar,67.58,4189.96,97,0,62.88659794,#DIV/0!
876,-122.794304,42.24018401,Talent Middle School,Southern OR,Phoenix-Talent SD 4,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,,No,,,,,,,,,,0,182,,
877,-123.2117325,44.85537091,Talmadge Middle School,Willamette,Central SD 13J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,,No,,,,,,,,,,0,276,,
878,-123.1052198,44.53862248,Tangent Elementary School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,33,0,,
879,-122.820072,45.53318298,Terra Linda Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41017,State Senate District 17,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41033,State House District 33,,No,,,,,,,,,,76,0,,
880,-121.1812498,44.35134746,Terrebonne Community School,High Desert,Redmond SD 2J,Deschutes,41030,State Senate District 30,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41059,State House District 59,1,Yes,Camp Tamarack,"Sisters, OR",59,0,59,3,2-Mar,180.31,10638.29,62,32,95.16129032,0
881,-123.31205,44.172381,Territorial Elementary School,Lane,Junction City SD 69,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,,No,,,,,,,,,,26,0,,
882,-122.7900025,45.01294302,The Community Roots School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,,No,,,,,,,,,,16,12,,
883,-122.671598,45.49312247,The Cottonwood School of Civics and Science,Oregon Department of Education,The Cottonwood School of Civics and Science SD,Multnomah,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41036,State House District 36,1,Yes,OSMI - Camp Hancock ,Camp Hancock,0,23,23,4,3-Apr,308.21,7088.83,24,24,0,95.83333333
884,-121.1768098,45.59302248,The Dalles Middle School,Columbia Gorge,North Wasco County SD 21,Wasco,41030,State Senate District 30,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41059,State House District 59,1,Yes,YMCA - Camp Collins,"Troutdale, OR",0,160,160,3,2-Mar,187.58,30178.54,0,227,#DIV/0!,70.4845815
885,-122.619926,45.55553073,The Ivy School,Oregon Department of Education,The Ivy School SD,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,1,Yes,US,TBD,36,25,61,6,5-Jun,493.01,30073.61,45,31,80,80.64516129
886,-122.7892652,45.43069443,Thomas R Fowler Middle School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,1,Yes,Northwest Regional ESD,Cedar Ridge & Trickle Creek,0,247,247,3,2-Mar,181.13,44739.11,0,282,#DIV/0!,87.58865248
887,-122.612077,45.36082255,Three Rivers Charter School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,,No,,,,,,,,,,26,21,,
888,-121.434155,43.86711724,Three Rivers Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Yes,Camp Tamarack,Camp Tamarack,56,0,56,3,2-Mar,184.31,10321.36,58,48,96.55172414,0
889,-122.895195,44.05193745,Thurston Elementary School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,,No,,,,,,,,,,88,0,,
890,-122.9163475,44.05302744,Thurston Middle School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,1,Yes,US,Grove Christian Service Camp,0,250,250,3,2-Mar,67.25,16812.5,0,199,#DIV/0!,125.6281407
891,-123.0419613,44.64787007,Timber Ridge School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41015,State House District 15,,No,,,,,,,,,,119,129,,
892,-122.890296,45.51200799,L C Tobias Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Yes,NWRESD ,Magruder Science School ,0,60,60,3,2-Mar,167.74,10064.4,56,59,0,101.6949153
893,-123.9225655,44.61682237,Toledo Elementary School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41010,State House District 10,1,Yes,US,"Drift Creek, OR",0,48,48,4,3-Apr,149.4947917,7175.75,76,47,0,102.1276596
894,-123.9225655,44.61682237,Toledo Jr. High,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41010,State House District 10,,No,,,,,,,,,,0,0,,
895,-121.1809602,44.30535248,Tom McCall Elementary School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Yes,Camp Tamarack,"Sisters, OR",82,0,82,3,2-Mar,180.97,15781.85,99,0,82.82828283,#DIV/0!
896,-123.1231053,45.52002616,Tom McCall Upper Elementary School,Northwest Regional,Forest Grove SD 15,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Yes,NWESD,Cedar Ridge and Trickle Creek,0,367,367,3,2-Mar,211.78526,77725.19,369,406,0,90.39408867
897,-123.3286612,42.98559253,Tri City Elementary School,Douglas,South Umpqua SD 19,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,47,0,,
898,-123.5457113,44.19589991,Triangle Lake Charter School,Lane,Blachly SD 90,Lane,41005,State Senate District 5,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41009,State House District 9,1,Yes,US,Camp Lane,19,0,19,6,5-Jun,693.15,13169.85,18,19,105.5555556,0
899,-122.6821048,45.5622039,Trillium Charter School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Yes,US,Angelos/SR,0,17,17,4,3-Apr,353.28,6005.76,29,22,0,77.27272727
900,-122.651314,45.37467499,Trillium Creek Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,,No,,,,,,,,,,110,0,,
902,-122.385779,45.53748499,Troutdale Elementary School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,,No,,,,,,,,,,58,0,,
903,-117.4499639,45.94476066,Troy Elementary School,Region 18,Troy SD 54,Wallowa,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,,No,,,,,,,,,,0,0,,
904,-122.776362,45.37241502,Tualatin Elementary School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,,No,,,,,,,,,,92,0,,
905,-121.3327797,44.15167255,Tumalo Community School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Yes,Camp Tamarack,"Sisters, OR",51,0,51,3,2-Mar,180.7,9248.4,56,31,91.07142857,0
906,-122.9480618,44.84283938,Turner Elementary School,Willamette,Cascade SD 5,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,,No,,,,,,,,,,61,0,,
907,-122.7761893,45.41403536,Twality Middle School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,1,Yes,Northwest Regional ESD,Cedar Ridge & Trickle Creek,0,290,290,3,2-Mar,180.16,52246.4,0,351,#DIV/0!,82.62108262
908,-123.1745032,43.99328224,Twin Oaks Elementary School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,1,Yes,us,Sky Camp,42,0,42,3,Mar-00,94.69,3976.98,42,0,100,#DIV/0!
909,-123.0108034,44.05234234,Two Rivers Dos Rios Elementary,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,,No,,,,,,,,,,,,,
910,-118.9335396,45.13568281,Ukiah School,InterMountain,Ukiah SD 80R,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Yes,0,0,0,3,3,3,2-Mar,363.59,1090.77,4,3,0,100
911A,-120.4994843,42.1133128,Union Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,unsure,Union Elementary,2,0,2,1,Jan-00,152.49,70,6,0,33.33333333,#DIV/0!
911B,-120.4994843,42.1133128,Union Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,unsure,Union Elementary,0,7,7,3,2-Mar,86.61285714,606.29,0,7,#DIV/0!,100
913,-117.8663401,45.20706253,Union Elementary School,InterMountain,Union SD 5,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Yes,Us,Buck Creek,0,28,28,3,2-Mar,251.75,7049,25,27,0,103.7037037
914,-117.2423704,43.97895253,Vale Elementary School,Mulheur,Vale SD 84,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,63,62,,
915,-117.2423704,43.97895253,Vale Middle School,Mulheur,Vale SD 84,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,0,0,,
916,-122.9425482,45.00727861,Valley Inquiry Charter School,Willamette,Salem-Keizer SD 24J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Yes,US,Opal Creek,26,0,26,3,2-Mar,198.97,5173.22,27,0,96.2962963,#DIV/0!
917,-122.8766164,42.33925132,The Valley School of Southern Oregon,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,1,Yes,OMSI -Camp Gray,Newport,0,33,33,3,2-Mar,131.83,4350.39,0,33,#DIV/0!,100
918,-122.87241,45.13592725,Valor Middle School,Willamette,Woodburn SD 103,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,,No,,,,,,,,,,0,230,,
919,-123.3515225,44.049897,Veneta Elementary School,Lane,Fern Ridge SD 28J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,1,Yes,US,Sky Camp,56,0,56,4,3-Apr,138.6912712,6741.141186,64,0,87.5,#DIV/0!
920,-122.543956,45.521207,Ventura Park Elementary School,Multnomah,David Douglas SD 40,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41047,State House District 47,,No,,,,,,,,,,74,0,,
921,-121.2029797,44.26193749,Vern Patrick Elementary School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Yes,Camp Tamarack,"Sisters, OR",85,0,85,3,2-Mar,180.9,15761.09,90,0,94.44444444,#DIV/0!
922,-122.487464,45.41526201,Verne A Duncan Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,,No,,,,,,,,,,99,0,,
923,-122.6438439,45.56266545,Vernon School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41043,State House District 43,1,Yes,US,"Canby Grove, Howard",0,54,54,6,5-Jun,416.04,22466.16,64,54,0,100
924,-123.1790519,45.85947414,Vernonia Elementary School,Northwest Regional,Vernonia SD 47J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,,No,,,,,,,,,,42,0,,
925,-123.1790519,45.85947414,Vernonia Middle School,Northwest Regional,Vernonia SD 47J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,Yes,US,Cedar Ridge Conference Center,0,32,32,4,3-Apr,192.6315625,6164.21,0,30,#DIV/0!,106.6666667
926,-122.5790875,45.52459199,Vestal Elementary School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,1,Yes,US,Canby Grove,0,29,29,6,5-Jun,416.04,12065.16,37,30,0,96.66666667
927,-122.7555586,44.91616674,Victor Point Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,1,Yes,NWRESD,Camp Westwind,0,25,25,4,3-Apr,264.12,6603,28,27,0,92.59259259
928,-122.613222,45.41740401,View Acres Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41041,State House District 41,,No,,,,,,,,,,81,0,,
930,-123.0970024,44.02722798,The Village School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,,No,,,,,,,,,,,,,
931,-122.793766,45.46929255,Vose Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,,No,,,,,,,,,,98,0,,
932,-122.956389,45.51204298,W L Henry Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Yes,NWRESD ,Cedar Ridge Retreat Center ,0,47,47,3,2-Mar,187.8680851,8829.8,50,46,0,102.173913
933,-122.9955804,45.52991752,W Verne McKinney Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Yes,NWRESD ,Trickle Creek Science school,0,70,70,3,2-Mar,180.4514286,12631.6,76,71,0,98.5915493
934,-117.5252637,42.91348796,W W Jones Elementary School,Mulheur,Arock SD 81,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,1,1,,
935,-122.9988377,44.961887,Waldo Middle School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,,No,,,,,,,,,,0,384,,
936,-124.0652785,44.40575888,Waldport Middle School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41010,State House District 10,,No,,,,,,,,,,0,0,,
937,-122.6881231,42.18833058,Walker Elementary School,Southern OR,Ashland SD 5,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,,No,,,,,,,,,,53,0,,
938,-123.0594318,44.94733921,Walker Middle School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,,No,,,,,,,,,,0,241,,
939,-117.5329298,45.57029189,Wallowa Elementary School,Region 18,Wallowa SD 12,Wallowa,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Yes,Wallowa Resources,Wallowa Lake State Park,16,16,32,4,Apr-00,141.9650313,4542.881,16,16,100,100
